"","count.201001","count.201002","count.201003","count.201004","count.201005","count.201006","count.201007","count.201008","count.201009","count.201010","count.201011","count.201012","count.201101","count.201102","count.201103","count.201104","count.201105","count.201106","count.201107","count.201108","count.201109","count.201110","count.201111","count.201112","count.201201","count.201202","count.201203","count.201204","count.201205","count.201206","count.201207","count.201208","count.201209","count.201210","count.201211","count.201212","count.201301","count.201302","count.201303","count.201304","count.201305","count.201306","count.201307","count.201308","count.201309","count.201310","count.201311","count.201312","count.201401","count.201402","count.201403","count.201404","count.201405","count.201406","count.201407","count.201408","count.201409","count.201410","count.201411","count.201412","count.201501","count.201502","count.201503","count.201504","count.201505","count.201506","count.201507","count.201508","count.201509","count.201510","count.201511","count.201512"
"472",0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,2,1,1,1,1,1,1,0,1,0,0,0,3,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0
"473",2,4,1,4,3,2,3,1,0,2,3,3,4,2,2,2,3,2,2,4,3,1,5,3,1,2,1,0,2,2,5,2,0,4,0,1,0,1,1,2,1,1,3,1,0,1,5,0,2,0,1,1,1,0,1,2,1,0,0,2,0,0,0,3,0,2,1,5,1,3,1,0
"474",0,1,2,5,5,8,1,2,1,2,2,4,6,1,0,0,0,1,4,1,2,3,4,2,2,2,3,1,2,0,5,3,1,3,1,1,0,0,1,1,0,2,1,0,1,1,0,1,0,2,0,4,0,1,1,1,0,1,0,0,1,0,0,2,0,0,3,1,1,1,1,1
"475",2,1,0,1,1,3,3,4,4,3,2,2,2,2,2,2,2,2,3,3,2,2,0,2,2,0,0,2,2,1,2,0,0,0,0,1,1,0,0,0,0,1,0,1,2,0,0,0,1,0,1,1,1,0,0,0,2,1,0,0,0,0,1,0,1,0,1,0,1,1,2,0
"476",0,0,1,2,0,1,1,3,8,1,1,0,0,0,0,2,1,0,0,3,1,1,1,2,1,1,0,0,0,0,2,0,2,3,0,1,2,0,0,0,0,0,0,0,2,1,1,0,1,2,0,0,0,0,0,0,1,0,0,1,1,0,2,1,1,1,0,0,0,0,0,0
"477",1,1,1,1,2,2,2,3,0,1,0,3,2,0,3,0,0,1,5,6,2,2,3,1,0,0,2,0,3,2,1,0,0,1,1,3,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"478",0,2,0,0,1,0,2,1,4,4,5,1,2,1,1,0,2,3,5,4,2,1,0,0,1,1,0,1,0,0,1,1,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,3,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1
"479",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"480",1,1,2,2,2,3,2,3,3,3,9,1,2,5,3,1,4,2,5,1,1,2,2,2,5,0,0,0,2,3,1,4,4,3,3,6,2,2,2,2,1,0,0,0,1,2,1,0,0,0,1,0,0,1,1,1,0,0,3,5,1,0,1,3,2,10,4,0,1,0,1,4
"481",0,2,5,3,5,1,1,1,2,0,2,3,0,0,1,1,3,0,1,1,3,0,2,0,1,0,2,0,1,0,1,0,0,1,0,1,2,0,0,0,1,1,0,3,0,0,1,0,0,0,2,1,1,0,0,0,4,0,0,1,0,0,0,1,0,1,2,0,0,1,0,3
"482",1,2,1,1,3,3,2,14,5,2,0,2,0,0,1,4,6,7,1,1,2,5,9,2,1,3,4,1,2,0,1,1,5,2,0,4,1,1,0,4,3,3,4,0,5,1,3,1,1,0,3,2,2,1,1,2,1,1,2,2,4,0,1,0,1,4,2,3,1,0,0,2
"483",2,1,4,2,4,2,1,8,2,2,3,3,0,1,3,1,2,4,5,6,2,3,4,2,3,3,0,2,0,0,3,3,1,2,4,1,2,2,1,1,1,2,0,2,1,2,0,1,0,0,2,2,4,0,2,1,1,1,0,2,2,1,1,3,0,1,3,4,0,2,4,2
"484",3,1,0,3,5,0,3,2,2,3,3,1,3,4,1,2,3,3,8,1,3,6,2,1,5,1,2,7,1,5,1,3,5,4,2,3,0,3,1,0,7,4,3,3,0,2,1,2,3,1,4,4,2,1,3,2,1,2,2,0,1,1,2,0,6,0,0,1,6,2,2,4
"485",0,0,2,3,0,6,3,2,2,3,0,0,0,0,0,1,2,4,1,2,3,0,1,6,1,0,4,0,4,6,2,1,2,2,1,1,0,2,2,1,0,0,0,2,4,1,1,0,0,0,0,0,2,2,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1
"486",1,0,8,4,1,2,3,3,4,6,3,2,2,0,2,4,3,1,5,5,6,0,0,2,2,1,2,1,1,2,1,2,0,1,2,0,0,2,2,2,1,2,0,7,2,0,0,2,0,1,1,1,1,2,2,1,1,0,2,1,2,0,1,1,0,1,0,0,1,0,0,0
"487",1,5,1,0,4,3,10,1,7,2,1,2,4,1,0,1,0,3,5,6,5,1,3,5,4,3,3,3,2,1,2,3,2,4,1,1,0,1,0,2,1,1,1,1,1,0,4,2,0,3,3,0,4,2,0,5,0,0,0,0,0,0,1,0,3,3,0,2,2,0,0,2
"488",2,0,3,2,0,2,1,1,1,0,0,0,2,1,3,0,0,1,4,2,1,1,0,1,0,2,1,0,0,1,2,1,1,2,2,1,0,1,0,0,0,0,0,2,1,2,2,0,0,1,0,0,0,0,0,3,3,0,0,0,0,0,1,0,1,3,0,1,0,2,0,0
"489",0,2,2,1,1,0,1,1,0,0,0,2,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,2,2,0,1,3,0,1,0,0,2,0,0,1,0,0,1,0,0,0,0,0,1,2,0,0,0,1,0,0,1,1,1,0,0,0,1,3,0,1,2,1,0
"490",1,0,2,0,1,1,2,2,1,0,0,1,0,0,1,4,0,1,1,4,3,0,1,1,0,0,1,0,0,0,0,0,1,0,2,0,1,0,0,0,1,1,3,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,0,0,1,0,1,0,1,1,0,1,0
"491",2,1,0,1,5,4,2,2,6,2,0,1,2,0,1,0,3,1,1,3,0,2,3,1,3,3,2,2,1,1,2,0,0,1,1,0,2,1,1,1,0,1,0,3,0,2,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,3,1,1,1,2,2,1,0,0,1
"492",0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,2,3,0,0,1,2,0,1,3,0,1,0,0,3,0,2,3,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,3,4,4,2,0,0,1,3,1,0,0,1,0,1
"493",1,0,2,1,1,2,2,4,2,0,4,0,6,2,4,6,6,0,3,0,2,5,5,1,0,1,1,1,0,2,2,5,1,4,2,0,2,1,0,2,3,3,1,4,4,5,2,1,0,1,1,2,1,2,0,0,1,3,0,3,1,1,4,3,0,1,1,2,3,4,1,0
"494",1,2,0,3,1,5,3,2,2,2,0,0,4,3,1,2,4,1,10,2,1,0,2,4,2,2,0,1,2,2,3,5,1,0,4,4,0,0,0,1,0,1,1,2,4,3,2,1,0,0,1,1,1,1,1,2,2,2,3,6,1,0,0,0,0,1,2,0,5,3,2,2
"495",0,1,3,3,2,0,2,3,5,3,0,3,0,4,2,2,5,7,4,1,1,2,3,1,0,0,3,1,1,10,2,1,2,0,1,7,2,6,0,2,3,1,2,3,0,1,1,3,5,0,1,1,6,0,4,2,1,2,1,1,1,0,0,1,3,2,4,3,5,2,5,3
"496",0,1,1,2,1,0,2,0,1,0,1,2,0,0,1,1,0,1,2,0,0,2,1,1,1,0,0,3,2,2,3,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"497",3,0,1,3,1,4,3,0,0,2,3,1,0,0,1,3,3,1,3,0,1,4,2,0,0,0,0,0,0,1,3,2,2,4,2,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,0,0,1,1,1,2,1,0,2,0,0,0,0,2,0
"498",1,0,0,2,4,0,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,2,0,0,0,1,0,1,0,0,0,0,1,0,0,3,0,1,0,0,1,1,2,1,1,2,1,0,0,1,1,0,0,1,0,0,1,1,2,1,0,0,0
"499",0,1,3,1,0,1,3,0,0,3,2,1,2,3,1,2,1,0,1,2,3,0,1,0,3,2,2,1,2,4,2,3,2,1,0,0,0,2,2,1,1,0,1,1,4,0,5,1,1,0,0,2,4,4,4,0,0,1,2,2,0,1,1,1,1,0,0,1,2,0,0,1
"500",2,1,1,1,3,2,8,2,0,1,0,2,2,1,0,1,5,7,0,2,2,0,0,3,1,0,1,6,4,2,2,1,3,1,1,2,0,0,0,1,0,1,0,0,2,1,1,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,2,0
"501",3,0,0,1,2,0,0,2,1,0,1,0,0,0,3,3,3,6,3,2,2,2,1,2,1,2,0,4,4,5,0,1,1,0,0,4,1,0,1,3,2,0,1,2,1,1,4,1,0,0,1,0,0,1,1,1,2,1,1,0,0,0,1,1,1,0,2,0,0,1,0,0
"502",0,1,1,4,9,2,8,6,3,2,3,0,2,1,0,9,8,2,2,2,4,0,4,3,2,2,3,3,1,5,5,5,0,2,0,3,2,0,0,1,2,4,0,2,0,1,0,1,0,1,2,1,1,0,2,1,0,2,0,1,0,0,0,1,1,0,0,0,0,1,0,0
"503",2,0,2,1,1,2,1,2,1,2,0,0,0,2,0,0,2,3,2,2,3,3,3,1,0,0,3,4,0,0,1,3,1,1,2,0,1,0,1,0,2,4,3,1,0,0,1,1,1,1,0,1,0,2,0,0,0,3,0,0,0,1,1,0,2,1,0,1,2,0,0,0
"504",1,3,4,2,0,1,0,1,0,1,0,2,2,2,2,7,1,2,1,2,1,0,2,1,3,1,3,0,1,1,0,1,1,1,2,1,0,0,1,1,6,3,0,2,1,2,2,0,1,0,1,3,3,2,0,1,2,0,1,0,0,1,1,1,1,2,0,2,0,0,0,0
"505",1,0,0,0,3,0,0,0,1,1,3,0,0,1,1,3,2,1,2,1,1,2,1,1,0,1,1,3,0,2,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"506",3,4,1,1,1,1,2,4,2,2,1,2,2,0,4,5,0,5,2,2,1,5,3,1,3,0,2,1,0,1,3,3,1,0,1,1,2,0,0,0,0,2,0,0,2,1,0,1,3,1,1,0,0,0,2,0,0,2,0,2,1,0,0,1,0,0,1,0,0,1,2,0
"507",2,2,3,3,4,5,3,10,6,4,9,7,3,2,1,2,3,2,7,5,7,1,8,1,0,1,4,0,4,1,0,2,3,2,3,3,1,0,1,3,4,0,4,1,0,2,1,4,2,0,0,0,2,3,2,1,3,4,1,1,2,1,1,2,3,0,2,2,2,2,1,3
"508",3,2,1,0,3,2,1,0,0,1,3,4,1,2,1,2,1,2,1,1,2,8,1,3,1,1,2,2,3,0,2,5,3,0,1,0,0,0,0,2,3,2,2,4,2,2,0,0,1,0,1,0,0,0,0,3,1,0,3,1,1,1,2,0,2,1,1,1,0,1,1,1
"509",1,0,1,6,0,1,3,1,4,3,0,2,2,2,1,2,5,0,6,5,4,3,1,1,0,1,2,2,3,2,3,3,2,4,1,2,0,0,1,2,1,2,1,2,7,1,3,2,0,0,1,0,0,0,0,1,2,3,1,1,0,0,0,2,0,1,0,2,1,1,1,2
"510",1,0,3,2,3,7,2,6,5,4,2,4,3,3,4,3,8,4,4,4,3,1,0,6,5,2,1,0,5,4,2,2,3,2,0,0,0,1,1,0,0,3,1,0,2,2,2,0,0,1,0,0,0,2,1,0,2,1,2,4,1,1,0,3,4,0,0,1,1,3,0,0
"511",0,0,0,1,3,0,2,0,1,3,0,0,2,0,1,1,0,1,0,3,3,1,2,1,0,1,0,1,1,1,2,1,1,1,2,0,1,2,0,0,1,2,0,0,0,0,0,0,0,1,1,1,3,1,0,1,1,0,0,0,0,0,0,1,2,2,0,2,1,0,0,1
"512",1,0,1,1,1,0,0,0,3,3,0,2,2,0,0,3,3,1,0,5,2,1,1,1,0,1,0,2,2,0,2,4,0,2,3,2,3,0,1,1,0,0,1,4,0,2,3,1,1,1,0,2,2,0,0,1,4,1,1,1,0,0,0,0,0,2,1,0,0,1,2,2
"513",0,0,1,1,0,3,0,0,0,0,2,2,1,1,1,2,4,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0
"514",0,1,1,0,0,3,2,1,0,3,1,4,0,1,1,4,2,1,1,2,5,1,0,0,0,0,1,0,0,1,0,3,1,0,0,0,0,0,1,1,0,1,1,0,1,2,0,2,1,0,0,1,0,0,2,1,2,0,0,0,0,1,2,2,0,2,0,1,0,0,0,1
"515",1,2,2,0,2,1,1,4,2,3,3,0,1,1,0,0,5,2,1,0,0,6,0,1,1,1,1,1,0,0,4,1,0,4,1,1,3,1,1,0,4,3,0,2,3,1,2,1,2,1,3,2,0,3,3,0,3,1,3,1,1,0,3,1,1,2,0,1,2,0,2,1
"516",1,0,3,7,2,2,0,3,0,1,0,1,0,2,0,2,0,1,0,1,2,0,0,0,1,0,0,2,0,2,0,1,0,1,0,0,1,0,0,0,2,1,1,0,0,1,3,0,0,0,0,1,2,1,1,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0
"517",0,0,1,1,1,0,1,2,0,1,2,0,2,0,0,0,3,0,3,1,0,2,0,0,2,1,0,0,0,0,3,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"518",1,1,0,1,1,0,3,1,0,1,1,1,0,0,0,0,0,0,1,0,0,3,1,2,1,0,1,0,1,2,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,2,1,1,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0
"519",0,1,1,1,0,0,0,0,0,0,2,1,0,1,1,1,0,0,1,0,0,4,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,2,2,0,0,2,0,1,0,0,0,0,0,0,1,1,2,2,1,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0
"520",1,1,1,1,1,1,2,2,0,3,5,0,1,2,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2,0,0,0,1,1,0,0,1,0,2,1,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,1,1,1,1,2,0,0,1
"521",1,2,1,1,0,0,1,0,0,1,2,2,1,0,0,0,0,1,0,1,2,0,1,1,1,0,0,1,2,0,3,4,2,2,4,1,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3
"522",3,0,1,0,1,0,1,1,0,2,2,1,2,0,0,2,2,4,0,2,2,3,2,2,1,2,2,1,5,3,1,1,1,2,2,0,3,1,0,0,1,1,2,5,0,0,0,1,0,0,1,4,0,0,0,2,0,0,0,1,2,1,0,1,3,3,0,2,1,2,0,1
"523",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0
"524",2,0,0,3,2,1,0,1,0,0,3,1,1,1,0,3,1,0,0,2,3,0,2,1,0,1,1,2,3,1,2,2,0,0,1,2,0,1,2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
"525",1,0,0,0,1,1,3,2,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0
"526",0,0,2,0,0,1,1,1,2,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,5,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"527",0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,2,0,1,0,0,0,0,1,0,2,1,3,0,1,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"528",0,1,2,0,1,1,0,3,1,1,1,0,0,0,0,0,0,1,0,2,3,2,1,5,0,1,0,0,0,0,1,1,2,0,1,0,2,0,0,0,0,2,0,0,0,2,1,1,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0
"529",0,0,5,0,2,4,1,4,1,2,2,0,1,3,2,1,1,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,2,2,3,0,3,0,0,0,2,0,2,0,1,1,2,2,0,0,0,0,0,1,2,1,2,1,0,1,0,0,1,0,3,0,0,1,0,0,1,0
"530",3,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"531",0,0,0,1,0,2,0,2,0,2,1,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"532",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,4,1,1,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0
"533",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,2,1,0,0,1,0,0,0,2,0,1,0,1,1,0,0,1,0,0,1,0,0,2,2,1,0,0,2,0,1,0,0,0,1,1,0,1,0,0
"534",0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,3,0,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"535",0,0,0,0,1,2,1,0,2,0,1,0,0,1,1,0,3,0,1,1,2,0,0,0,1,0,1,2,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,2,0,0,3,1
"536",0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"537",0,0,2,2,3,4,1,1,2,1,2,0,1,0,4,2,0,2,1,3,2,1,1,2,1,0,0,2,0,2,1,0,1,1,0,3,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
"538",0,0,0,0,2,0,3,1,1,1,0,0,2,0,0,2,2,1,1,1,2,1,3,2,1,0,1,0,1,2,4,1,0,1,0,0,0,0,0,1,0,0,1,1,2,1,0,3,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0,0,1,2,0,0,2
"539",4,3,1,2,3,4,3,6,0,1,2,5,2,1,1,2,5,6,5,3,9,8,4,5,2,1,0,3,2,3,2,3,3,1,1,1,0,3,0,4,1,5,5,4,3,1,3,2,0,0,2,0,1,0,2,5,3,0,1,2,0,1,2,2,1,1,1,2,1,4,0,2
"540",0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,2,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0
"541",6,1,4,3,2,3,5,5,1,3,1,0,1,0,2,2,1,2,3,4,2,1,1,1,2,0,2,0,1,1,1,0,1,1,1,2,1,1,2,1,1,1,1,2,1,1,1,2,0,0,0,2,1,2,0,1,1,2,0,2,1,1,0,0,0,0,1,0,0,0,0,0
"542",2,0,4,1,3,3,0,7,2,4,2,1,3,0,1,1,4,3,8,9,5,3,6,2,1,2,1,2,3,2,2,6,3,1,4,2,0,0,3,5,1,2,2,3,4,0,3,1,1,3,2,1,1,1,1,0,1,5,2,3,2,0,3,2,1,0,4,1,0,3,0,3
"543",1,1,0,1,0,1,1,0,0,3,2,2,0,1,1,1,0,0,2,3,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,2,0,0,0,0,0,0,2,1,0,0,0,0
"544",1,2,0,1,1,5,1,2,3,6,3,3,3,0,3,2,5,2,4,5,5,1,1,1,1,2,1,2,2,3,3,2,1,0,3,4,2,0,1,0,0,1,1,0,2,2,0,1,1,0,2,4,1,2,3,2,2,3,1,2,2,1,2,1,1,1,3,3,2,1,1,2
"545",0,1,0,3,0,0,0,3,2,3,5,0,1,2,1,1,3,1,0,2,1,3,1,1,2,0,1,0,1,2,2,1,1,1,2,1,1,1,0,0,2,0,2,1,1,2,1,3,0,1,0,0,1,0,3,0,2,0,0,1,0,0,0,0,0,1,2,1,0,0,2,1
"546",2,0,6,0,1,1,3,6,1,0,2,2,2,1,1,1,2,0,1,2,2,2,2,0,2,1,2,1,2,2,0,3,2,1,2,1,0,0,0,2,2,1,1,4,2,2,1,0,0,0,0,1,0,0,1,2,1,0,2,0,0,0,0,1,2,0,0,0,1,0,1,3
"547",1,3,1,1,6,2,3,1,3,0,2,2,2,1,2,3,4,6,2,1,2,1,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,0,2,1,0,5,2,3,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,2,2
"548",1,0,4,1,1,3,1,3,3,1,0,3,1,0,3,5,1,3,3,2,3,5,3,5,3,1,1,2,5,4,5,3,4,2,1,1,0,1,2,1,2,4,2,0,3,1,0,0,0,1,0,2,1,0,1,2,1,0,0,0,1,0,0,1,2,1,1,1,0,1,3,0
"549",1,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,2,0,1,0,1,1,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,1,1,0,0,1,2,0,0,0,1,1,0,0,0,0,1,0,2,0,0,0,0,1,0,0
"550",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
"551",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,1,0,1,0,1,0,2,1,1,1,0,1,1,3,0,1,1,0,0,1,2,0,1,2,1,0,3,0,0,1,0,0,0,0,1,0,2,1,0,0,0,2,2,2,1,0,0,2,1,2,2,0
"552",0,0,2,0,0,0,1,2,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,2,4,3,0,3,1,1,1,0,0,1,0,0,1,0,0,1,1,2,3,2,1,1,0,8,1,0,1,1,0,1,1,2,0,1,1,0,0,0,0,1,0,1,0,0,0,1,3,0
